,º§Æ®Ã³Áü,
[2023/06/01] 00:19:36,107.000000,
[2023/06/01] 00:19:37,99.000000,
[2023/06/01] 00:19:38,110.000000,
[2023/06/01] 00:19:39,97.000000,
[2023/06/01] 00:19:40,112.000000,
[2023/06/01] 00:19:41,108.000000,
[2023/06/01] 00:19:42,97.000000,
[2023/06/01] 00:19:43,102.000000,
[2023/06/01] 00:19:44,97.000000,
[2023/06/01] 00:19:45,115.000000,
[2023/06/01] 00:19:46,107.000000,
[2023/06/01] 00:19:47,103.000000,
[2023/06/01] 00:19:48,101.000000,
[2023/06/01] 00:19:49,97.000000,
[2023/06/01] 00:19:50,108.000000,
[2023/06/01] 00:19:51,107.000000,
[2023/06/01] 00:19:52,100.000000,
[2023/06/01] 00:19:53,105.000000,
[2023/06/01] 00:19:54,108.000000,
[2023/06/01] 00:19:55,116.000000,
[2023/06/01] 00:19:56,107.000000,
[2023/06/01] 00:19:57,105.000000,
[2023/06/01] 00:19:58,106.000000,
[2023/06/01] 00:19:59,101.000000,
[2023/06/01] 00:20:00,115.000000,
[2023/06/01] 00:20:01,108.000000,
[2023/06/01] 00:20:02,102.000000,
[2023/06/01] 00:20:03,116.000000,
[2023/06/01] 00:20:04,106.000000,
[2023/06/01] 00:20:05,100.000000,
[2023/06/01] 00:20:06,111.000000,
[2023/06/01] 00:20:07,105.000000,
[2023/06/01] 00:20:08,104.000000,
[2023/06/01] 00:20:09,98.000000,
[2023/06/01] 00:20:10,111.000000,
[2023/06/01] 00:20:11,108.000000,
[2023/06/01] 00:20:12,99.000000,
[2023/06/01] 00:20:13,107.000000,
[2023/06/01] 00:20:14,107.000000,
[2023/06/01] 00:20:15,96.000000,
[2023/06/01] 00:20:16,113.000000,
[2023/06/01] 00:20:17,112.000000,
[2023/06/01] 00:20:18,111.000000,
[2023/06/01] 00:20:19,108.000000,
[2023/06/01] 00:20:20,99.000000,
[2023/06/01] 00:20:21,111.000000,
[2023/06/01] 00:20:22,108.000000,
[2023/06/01] 00:20:23,104.000000,
[2023/06/01] 00:20:24,99.000000,
[2023/06/01] 00:20:25,111.000000,
[2023/06/01] 00:20:26,111.000000,
[2023/06/01] 00:20:27,109.000000,
[2023/06/01] 00:20:28,106.000000,
[2023/06/01] 00:20:29,109.000000,
[2023/06/01] 00:20:30,104.000000,
[2023/06/01] 00:20:31,106.000000,
[2023/06/01] 00:20:32,105.000000,
[2023/06/01] 00:20:33,98.000000,
[2023/06/01] 00:20:34,98.000000,
[2023/06/01] 00:20:35,115.000000,
[2023/06/01] 00:20:36,113.000000,
[2023/06/01] 00:20:37,104.000000,
[2023/06/01] 00:20:38,102.000000,
[2023/06/01] 00:20:39,114.000000,
[2023/06/01] 00:20:40,106.000000,
[2023/06/01] 00:20:41,100.000000,
[2023/06/01] 00:20:42,106.000000,
[2023/06/01] 00:20:43,106.000000,
[2023/06/01] 00:20:44,99.000000,
[2023/06/01] 00:20:45,100.000000,
[2023/06/01] 00:20:46,108.000000,
[2023/06/01] 00:20:47,106.000000,
[2023/06/01] 00:20:48,109.000000,
[2023/06/01] 00:20:49,105.000000,
[2023/06/01] 00:20:50,107.000000,
[2023/06/01] 00:20:51,115.000000,
[2023/06/01] 00:20:52,108.000000,
[2023/06/01] 00:20:53,102.000000,
[2023/06/01] 00:20:54,104.000000,
[2023/06/01] 00:20:55,105.000000,
[2023/06/01] 00:20:56,106.000000,
[2023/06/01] 00:20:57,107.000000,
[2023/06/01] 00:20:58,106.000000,
[2023/06/01] 00:20:59,105.000000,
[2023/06/01] 00:21:00,104.000000,
[2023/06/01] 00:21:01,105.000000,
[2023/06/01] 00:21:02,111.000000,
[2023/06/01] 00:21:03,115.000000,
[2023/06/01] 00:21:04,104.000000,
[2023/06/01] 00:21:05,100.000000,
[2023/06/01] 00:21:06,97.000000,
[2023/06/01] 00:21:07,103.000000,
[2023/06/01] 00:21:08,107.000000,
[2023/06/01] 00:21:09,100.000000,
[2023/06/01] 00:21:10,113.000000,
[2023/06/01] 00:21:11,109.000000,
[2023/06/01] 00:21:12,97.000000,
[2023/06/01] 00:21:13,114.000000,
[2023/06/01] 00:21:14,105.000000,
[2023/06/01] 00:21:15,99.000000,
[2023/06/01] 00:21:16,109.000000,
[2023/06/01] 00:21:17,109.000000,
[2023/06/01] 00:21:18,109.000000,
[2023/06/01] 00:21:19,104.000000,
[2023/06/01] 00:21:20,101.000000,
[2023/06/01] 00:21:21,109.000000,
[2023/06/01] 00:21:22,107.000000,
[2023/06/01] 00:21:23,100.000000,
[2023/06/01] 00:21:24,108.000000,
[2023/06/01] 00:21:25,104.000000,
[2023/06/01] 00:21:26,95.000000,
[2023/06/01] 00:21:27,105.000000,
[2023/06/01] 00:21:28,104.000000,
[2023/06/01] 00:21:29,103.000000,
[2023/06/01] 00:21:30,106.000000,
[2023/06/01] 00:21:31,99.000000,
[2023/06/01] 00:21:32,98.000000,
[2023/06/01] 00:21:33,98.000000,
[2023/06/01] 00:21:34,96.000000,
[2023/06/01] 00:21:35,100.000000,
[2023/06/01] 00:21:36,107.000000,
[2023/06/01] 00:21:37,103.000000,
[2023/06/01] 00:21:38,105.000000,
[2023/06/01] 00:21:39,105.000000,
[2023/06/01] 00:21:40,103.000000,
[2023/06/01] 00:21:41,98.000000,
[2023/06/01] 00:21:42,104.000000,
[2023/06/01] 00:21:43,98.000000,
[2023/06/01] 00:21:44,105.000000,
[2023/06/01] 00:21:45,102.000000,
[2023/06/01] 00:21:46,105.000000,
[2023/06/01] 00:21:47,101.000000,
[2023/06/01] 00:21:48,101.000000,
[2023/06/01] 00:21:49,100.000000,
[2023/06/01] 00:21:50,101.000000,
[2023/06/01] 00:21:51,108.000000,
[2023/06/01] 00:21:52,106.000000,
[2023/06/01] 00:21:53,99.000000,
[2023/06/01] 00:21:54,95.000000,
[2023/06/01] 00:21:55,110.000000,
[2023/06/01] 00:21:56,107.000000,
[2023/06/01] 00:21:57,105.000000,
[2023/06/01] 00:21:58,97.000000,
[2023/06/01] 00:21:59,112.000000,
[2023/06/01] 00:22:00,103.000000,
[2023/06/01] 00:22:01,110.000000,
[2023/06/01] 00:22:02,104.000000,
[2023/06/01] 00:22:03,105.000000,
[2023/06/01] 00:22:04,95.000000,
[2023/06/01] 00:22:05,98.000000,
[2023/06/01] 00:22:06,97.000000,
[2023/06/01] 00:22:07,109.000000,
[2023/06/01] 00:22:08,106.000000,
[2023/06/01] 00:22:09,103.000000,
[2023/06/01] 00:22:10,100.000000,
[2023/06/01] 00:22:11,105.000000,
[2023/06/01] 00:22:12,107.000000,
[2023/06/01] 00:22:13,102.000000,
[2023/06/01] 00:22:14,97.000000,
[2023/06/01] 00:22:15,108.000000,
[2023/06/01] 00:22:16,104.000000,
[2023/06/01] 00:22:17,96.000000,
[2023/06/01] 00:22:18,96.000000,
[2023/06/01] 00:22:19,111.000000,
[2023/06/01] 00:22:20,107.000000,
[2023/06/01] 00:22:21,108.000000,
[2023/06/01] 00:22:22,98.000000,
[2023/06/01] 00:22:23,101.000000,
[2023/06/01] 00:22:24,104.000000,
[2023/06/01] 00:22:25,103.000000,
[2023/06/01] 00:22:26,113.000000,
[2023/06/01] 00:22:27,106.000000,
[2023/06/01] 00:22:28,103.000000,
[2023/06/01] 00:22:29,107.000000,
[2023/06/01] 00:22:30,100.000000,
[2023/06/01] 00:22:31,108.000000,
[2023/06/01] 00:22:32,107.000000,
[2023/06/01] 00:22:33,98.000000,
[2023/06/01] 00:22:34,103.000000,
[2023/06/01] 00:22:35,103.000000,
[2023/06/01] 00:22:36,104.000000,
[2023/06/01] 00:22:37,105.000000,
[2023/06/01] 00:22:38,103.000000,
[2023/06/01] 00:22:39,97.000000,
[2023/06/01] 00:22:40,105.000000,
[2023/06/01] 00:22:41,108.000000,
[2023/06/01] 00:22:42,104.000000,
[2023/06/01] 00:22:43,104.000000,
[2023/06/01] 00:22:44,100.000000,
[2023/06/01] 00:22:45,101.000000,
[2023/06/01] 00:22:46,110.000000,
[2023/06/01] 00:22:47,106.000000,
[2023/06/01] 00:22:48,96.000000,
[2023/06/01] 00:22:49,97.000000,
[2023/06/01] 00:22:50,111.000000,
[2023/06/01] 00:22:51,108.000000,
[2023/06/01] 00:22:52,107.000000,
[2023/06/01] 00:22:53,105.000000,
[2023/06/01] 00:22:54,103.000000,
[2023/06/01] 00:22:55,101.000000,
[2023/06/01] 00:22:56,105.000000,
[2023/06/01] 00:22:57,112.000000,
[2023/06/01] 00:22:58,105.000000,
[2023/06/01] 00:22:59,104.000000,
[2023/06/01] 00:23:00,102.000000,
[2023/06/01] 00:23:01,97.000000,
[2023/06/01] 00:23:02,115.000000,
[2023/06/01] 00:23:03,111.000000,
[2023/06/01] 00:23:04,104.000000,
[2023/06/01] 00:23:05,101.000000,
[2023/06/01] 00:23:06,106.000000,
[2023/06/01] 00:23:07,104.000000,
[2023/06/01] 00:23:08,108.000000,
[2023/06/01] 00:23:09,104.000000,
[2023/06/01] 00:23:10,99.000000,
[2023/06/01] 00:23:11,112.000000,
[2023/06/01] 00:23:12,108.000000,
[2023/06/01] 00:23:13,101.000000,
[2023/06/01] 00:23:14,96.000000,
[2023/06/01] 00:23:15,109.000000,
[2023/06/01] 00:23:16,106.000000,
[2023/06/01] 00:23:17,100.000000,
[2023/06/01] 00:23:18,103.000000,
[2023/06/01] 00:23:19,110.000000,
[2023/06/01] 00:23:20,105.000000,
[2023/06/01] 00:23:21,103.000000,
[2023/06/01] 00:23:22,98.000000,
[2023/06/01] 00:23:23,110.000000,
[2023/06/01] 00:23:24,104.000000,
[2023/06/01] 00:23:25,104.000000,
[2023/06/01] 00:23:26,96.000000,
[2023/06/01] 00:23:27,110.000000,
[2023/06/01] 00:23:28,103.000000,
[2023/06/01] 00:23:29,99.000000,
[2023/06/01] 00:23:30,103.000000,
[2023/06/01] 00:23:31,99.000000,
[2023/06/01] 00:23:32,98.000000,
[2023/06/01] 00:23:33,102.000000,
[2023/06/01] 00:23:34,100.000000,
[2023/06/01] 00:23:35,99.000000,
[2023/06/01] 00:23:36,100.000000,
[2023/06/01] 00:23:37,105.000000,
[2023/06/01] 00:23:38,97.000000,
[2023/06/01] 00:23:39,102.000000,
[2023/06/01] 00:23:40,100.000000,
[2023/06/01] 00:23:41,100.000000,
[2023/06/01] 00:23:42,99.000000,
[2023/06/01] 00:23:43,99.000000,
[2023/06/01] 00:23:44,107.000000,
[2023/06/01] 00:23:45,104.000000,
[2023/06/01] 00:23:46,106.000000,
[2023/06/01] 00:23:47,102.000000,
[2023/06/01] 00:23:48,104.000000,
[2023/06/01] 00:23:49,107.000000,
[2023/06/01] 00:23:50,103.000000,
[2023/06/01] 00:23:51,98.000000,
[2023/06/01] 00:23:52,98.000000,
[2023/06/01] 00:23:53,112.000000,
[2023/06/01] 00:23:54,111.000000,
[2023/06/01] 00:23:55,108.000000,
[2023/06/01] 00:23:56,102.000000,
[2023/06/01] 00:23:57,99.000000,
[2023/06/01] 00:23:58,102.000000,
[2023/06/01] 00:23:59,104.000000,
[2023/06/01] 00:24:00,102.000000,
[2023/06/01] 00:24:01,97.000000,
[2023/06/01] 00:24:02,100.000000,
[2023/06/01] 00:24:03,108.000000,
[2023/06/01] 00:24:04,105.000000,
[2023/06/01] 00:24:05,104.000000,
[2023/06/01] 00:24:06,104.000000,
[2023/06/01] 00:24:07,115.000000,
[2023/06/01] 00:24:08,108.000000,
[2023/06/01] 00:24:09,108.000000,
[2023/06/01] 00:24:10,100.000000,
[2023/06/01] 00:24:11,104.000000,
[2023/06/01] 00:24:12,108.000000,
[2023/06/01] 00:24:13,116.000000,
[2023/06/01] 00:24:14,111.000000,
[2023/06/01] 00:24:15,104.000000,
[2023/06/01] 00:24:16,104.000000,
[2023/06/01] 00:24:17,105.000000,
[2023/06/01] 00:24:18,102.000000,
[2023/06/01] 00:24:19,115.000000,
[2023/06/01] 00:24:20,107.000000,
[2023/06/01] 00:24:21,102.000000,
[2023/06/01] 00:24:22,100.000000,
[2023/06/01] 00:24:23,116.000000,
[2023/06/01] 00:24:24,107.000000,
[2023/06/01] 00:24:25,102.000000,
[2023/06/01] 00:24:26,101.000000,
[2023/06/01] 00:24:27,97.000000,
[2023/06/01] 00:24:28,112.000000,
[2023/06/01] 00:24:29,110.000000,
[2023/06/01] 00:24:30,95.000000,
[2023/06/01] 00:24:31,107.000000,
[2023/06/01] 00:24:32,106.000000,
[2023/06/01] 00:24:33,98.000000,
[2023/06/01] 00:24:34,96.000000,
[2023/06/01] 00:24:35,100.000000,
[2023/06/01] 00:24:36,107.000000,
[2023/06/01] 00:24:37,103.000000,
[2023/06/01] 00:24:38,97.000000,
[2023/06/01] 00:24:39,103.000000,
[2023/06/01] 00:24:40,109.000000,
[2023/06/01] 00:24:41,113.000000,
[2023/06/01] 00:24:42,107.000000,
[2023/06/01] 00:24:43,106.000000,
[2023/06/01] 00:24:44,103.000000,
[2023/06/01] 00:24:45,104.000000,
[2023/06/01] 00:24:46,99.000000,
[2023/06/01] 00:24:47,108.000000,
[2023/06/01] 00:24:48,107.000000,
[2023/06/01] 00:24:49,104.000000,
[2023/06/01] 00:24:50,112.000000,
[2023/06/01] 00:24:51,108.000000,
[2023/06/01] 00:24:52,103.000000,
[2023/06/01] 00:24:53,103.000000,
[2023/06/01] 00:24:54,114.000000,
[2023/06/01] 00:24:55,105.000000,
[2023/06/01] 00:24:56,100.000000,
[2023/06/01] 00:24:57,116.000000,
[2023/06/01] 00:24:58,108.000000,
[2023/06/01] 00:24:59,97.000000,
[2023/06/01] 00:25:00,106.000000,
[2023/06/01] 00:25:01,105.000000,
[2023/06/01] 00:25:02,98.000000,
[2023/06/01] 00:25:03,106.000000,
[2023/06/01] 00:25:04,107.000000,
[2023/06/01] 00:25:05,98.000000,
[2023/06/01] 00:25:06,112.000000,
[2023/06/01] 00:25:07,100.000000,
[2023/06/01] 00:25:08,112.000000,
[2023/06/01] 00:25:09,106.000000,
[2023/06/01] 00:25:10,97.000000,
[2023/06/01] 00:25:11,109.000000,
[2023/06/01] 00:25:12,106.000000,
[2023/06/01] 00:25:13,99.000000,
[2023/06/01] 00:25:14,110.000000,
[2023/06/01] 00:25:15,105.000000,
[2023/06/01] 00:25:16,97.000000,
[2023/06/01] 00:25:17,111.000000,
[2023/06/01] 00:25:18,109.000000,
[2023/06/01] 00:25:19,100.000000,
[2023/06/01] 00:25:20,106.000000,
[2023/06/01] 00:25:21,105.000000,
[2023/06/01] 00:25:22,100.000000,
[2023/06/01] 00:25:23,99.000000,
[2023/06/01] 00:25:24,109.000000,
[2023/06/01] 00:25:25,104.000000,
[2023/06/01] 00:25:26,100.000000,
[2023/06/01] 00:25:27,98.000000,
[2023/06/01] 00:25:28,111.000000,
[2023/06/01] 00:25:29,104.000000,
[2023/06/01] 00:25:30,105.000000,
[2023/06/01] 00:25:31,98.000000,
[2023/06/01] 00:25:32,100.000000,
[2023/06/01] 00:25:33,98.000000,
[2023/06/01] 00:25:34,104.000000,
[2023/06/01] 00:25:35,100.000000,
[2023/06/01] 00:25:36,105.000000,
[2023/06/01] 00:25:37,99.000000,
[2023/06/01] 00:25:38,96.000000,
[2023/06/01] 00:25:39,98.000000,
[2023/06/01] 00:25:40,109.000000,
[2023/06/01] 00:25:41,102.000000,
[2023/06/01] 00:25:42,103.000000,
[2023/06/01] 00:25:43,109.000000,
[2023/06/01] 00:25:44,105.000000,
[2023/06/01] 00:25:45,107.000000,
[2023/06/01] 00:25:46,105.000000,
[2023/06/01] 00:25:47,98.000000,
[2023/06/01] 00:25:48,111.000000,
[2023/06/01] 00:25:49,105.000000,
[2023/06/01] 00:25:50,99.000000,
[2023/06/01] 00:25:51,104.000000,
[2023/06/01] 00:25:52,106.000000,
[2023/06/01] 00:25:53,100.000000,
[2023/06/01] 00:25:54,103.000000,
[2023/06/01] 00:25:55,99.000000,
[2023/06/01] 00:25:56,111.000000,
[2023/06/01] 00:25:57,105.000000,
[2023/06/01] 00:25:58,99.000000,
[2023/06/01] 00:25:59,98.000000,
[2023/06/01] 00:26:00,107.000000,
[2023/06/01] 00:26:01,104.000000,
[2023/06/01] 00:26:02,99.000000,
[2023/06/01] 00:26:03,115.000000,
[2023/06/01] 00:26:04,111.000000,
[2023/06/01] 00:26:05,95.000000,
[2023/06/01] 00:26:06,113.000000,
[2023/06/01] 00:26:07,108.000000,
[2023/06/01] 00:26:08,105.000000,
[2023/06/01] 00:26:09,99.000000,
[2023/06/01] 00:26:10,112.000000,
[2023/06/01] 00:26:11,107.000000,
[2023/06/01] 00:26:12,96.000000,
[2023/06/01] 00:26:13,109.000000,
[2023/06/01] 00:26:14,104.000000,
[2023/06/01] 00:26:15,106.000000,
[2023/06/01] 00:26:16,102.000000,
[2023/06/01] 00:26:17,112.000000,
[2023/06/01] 00:26:18,106.000000,
[2023/06/01] 00:26:19,105.000000,
[2023/06/01] 00:26:20,103.000000,
[2023/06/01] 00:26:21,104.000000,
[2023/06/01] 00:26:22,112.000000,
[2023/06/01] 00:26:23,103.000000,
[2023/06/01] 00:26:24,107.000000,
[2023/06/01] 00:26:25,95.000000,
[2023/06/01] 00:26:26,115.000000,
[2023/06/01] 00:26:27,109.000000,
[2023/06/01] 00:26:28,106.000000,
[2023/06/01] 00:26:29,112.000000,
[2023/06/01] 00:26:30,105.000000,
[2023/06/01] 00:26:31,106.000000,
[2023/06/01] 00:26:32,102.000000,
[2023/06/01] 00:26:33,106.000000,
[2023/06/01] 00:26:34,100.000000,
[2023/06/01] 00:26:35,101.000000,
[2023/06/01] 00:26:36,98.000000,
[2023/06/01] 00:26:37,109.000000,
[2023/06/01] 00:26:38,106.000000,
[2023/06/01] 00:26:39,105.000000,
[2023/06/01] 00:26:40,100.000000,
[2023/06/01] 00:26:41,106.000000,
[2023/06/01] 00:26:42,104.000000,
[2023/06/01] 00:26:43,105.000000,
[2023/06/01] 00:26:44,111.000000,
[2023/06/01] 00:26:45,106.000000,
[2023/06/01] 00:26:46,100.000000,
[2023/06/01] 00:26:47,100.000000,
[2023/06/01] 00:26:48,112.000000,
[2023/06/01] 00:26:49,103.000000,
[2023/06/01] 00:26:50,97.000000,
[2023/06/01] 00:26:51,112.000000,
[2023/06/01] 00:26:52,107.000000,
[2023/06/01] 00:26:53,108.000000,
[2023/06/01] 00:26:54,104.000000,
[2023/06/01] 00:26:55,98.000000,
[2023/06/01] 00:26:56,105.000000,
[2023/06/01] 00:26:57,105.000000,
[2023/06/01] 00:26:58,108.000000,
[2023/06/01] 00:26:59,106.000000,
[2023/06/01] 00:27:00,107.000000,
[2023/06/01] 00:27:01,101.000000,
[2023/06/01] 00:27:02,111.000000,
[2023/06/01] 00:27:03,107.000000,
[2023/06/01] 00:27:04,104.000000,
[2023/06/01] 00:27:05,104.000000,
[2023/06/01] 00:27:06,98.000000,
[2023/06/01] 00:27:07,108.000000,
[2023/06/01] 00:27:08,107.000000,
[2023/06/01] 00:27:09,107.000000,
[2023/06/01] 00:27:10,101.000000,
[2023/06/01] 00:27:11,110.000000,
[2023/06/01] 00:27:12,114.000000,
[2023/06/01] 00:27:13,101.000000,
[2023/06/01] 00:27:14,101.000000,
[2023/06/01] 00:27:15,106.000000,
[2023/06/01] 00:27:16,106.000000,
[2023/06/01] 00:27:17,113.000000,
[2023/06/01] 00:27:18,110.000000,
[2023/06/01] 00:27:19,104.000000,
[2023/06/01] 00:27:20,113.000000,
[2023/06/01] 00:27:21,107.000000,
[2023/06/01] 00:27:22,105.000000,
[2023/06/01] 00:27:23,99.000000,
[2023/06/01] 00:27:24,99.000000,
[2023/06/01] 00:27:25,98.000000,
[2023/06/01] 00:27:26,110.000000,
[2023/06/01] 00:27:27,103.000000,
[2023/06/01] 00:27:28,99.000000,
[2023/06/01] 00:27:29,110.000000,
[2023/06/01] 00:27:30,110.000000,
[2023/06/01] 00:27:31,99.000000,
[2023/06/01] 00:27:32,113.000000,
[2023/06/01] 00:27:33,108.000000,
[2023/06/01] 00:27:34,104.000000,
[2023/06/01] 00:27:35,107.000000,
[2023/06/01] 00:27:36,98.000000,
[2023/06/01] 00:27:37,102.000000,
[2023/06/01] 00:27:38,100.000000,
[2023/06/01] 00:27:39,105.000000,
[2023/06/01] 00:27:40,97.000000,
[2023/06/01] 00:27:41,110.000000,
[2023/06/01] 00:27:42,108.000000,
[2023/06/01] 00:27:43,100.000000,
[2023/06/01] 00:27:44,99.000000,
[2023/06/01] 00:27:45,106.000000,
[2023/06/01] 00:27:46,108.000000,
[2023/06/01] 00:27:47,103.000000,
[2023/06/01] 00:27:48,105.000000,
[2023/06/01] 00:27:49,107.000000,
[2023/06/01] 00:27:50,99.000000,
[2023/06/01] 00:27:51,99.000000,
[2023/06/01] 00:27:52,107.000000,
[2023/06/01] 00:27:53,96.000000,
[2023/06/01] 00:27:54,112.000000,
[2023/06/01] 00:27:55,106.000000,
[2023/06/01] 00:27:56,99.000000,
[2023/06/01] 00:27:57,99.000000,
[2023/06/01] 00:27:58,108.000000,
[2023/06/01] 00:27:59,106.000000,
[2023/06/01] 00:28:00,103.000000,
[2023/06/01] 00:28:01,97.000000,
[2023/06/01] 00:28:02,112.000000,
[2023/06/01] 00:28:03,100.000000,
[2023/06/01] 00:28:04,110.000000,
[2023/06/01] 00:28:05,107.000000,
[2023/06/01] 00:28:06,105.000000,
[2023/06/01] 00:28:07,105.000000,
[2023/06/01] 00:28:08,106.000000,
[2023/06/01] 00:28:09,105.000000,
[2023/06/01] 00:28:10,105.000000,
[2023/06/01] 00:28:11,101.000000,
[2023/06/01] 00:28:12,110.000000,
[2023/06/01] 00:28:13,105.000000,
[2023/06/01] 00:28:14,98.000000,
[2023/06/01] 00:28:15,102.000000,
[2023/06/01] 00:28:16,111.000000,
[2023/06/01] 00:28:17,104.000000,
[2023/06/01] 00:28:18,100.000000,
[2023/06/01] 00:28:19,97.000000,
[2023/06/01] 00:28:20,117.000000,
[2023/06/01] 00:28:21,103.000000,
[2023/06/01] 00:28:22,103.000000,
[2023/06/01] 00:28:23,99.000000,
[2023/06/01] 00:28:24,110.000000,
[2023/06/01] 00:28:25,103.000000,
[2023/06/01] 00:28:26,104.000000,
[2023/06/01] 00:28:27,103.000000,
[2023/06/01] 00:28:28,99.000000,
[2023/06/01] 00:28:29,99.000000,
[2023/06/01] 00:28:30,103.000000,
[2023/06/01] 00:28:31,104.000000,
[2023/06/01] 00:28:32,108.000000,
[2023/06/01] 00:28:33,106.000000,
[2023/06/01] 00:28:34,104.000000,
[2023/06/01] 00:28:35,97.000000,
[2023/06/01] 00:28:36,108.000000,
[2023/06/01] 00:28:37,105.000000,
[2023/06/01] 00:28:38,99.000000,
[2023/06/01] 00:28:39,113.000000,
[2023/06/01] 00:28:40,98.000000,
[2023/06/01] 00:28:41,106.000000,
[2023/06/01] 00:28:42,106.000000,
[2023/06/01] 00:28:43,105.000000,
[2023/06/01] 00:28:44,106.000000,
[2023/06/01] 00:28:45,99.000000,
[2023/06/01] 00:28:46,106.000000,
[2023/06/01] 00:28:47,110.000000,
[2023/06/01] 00:28:48,107.000000,
[2023/06/01] 00:28:49,103.000000,
[2023/06/01] 00:28:50,98.000000,
[2023/06/01] 00:28:51,113.000000,
[2023/06/01] 00:28:52,108.000000,
[2023/06/01] 00:28:53,100.000000,
[2023/06/01] 00:28:54,112.000000,
[2023/06/01] 00:28:55,112.000000,
[2023/06/01] 00:28:56,107.000000,
[2023/06/01] 00:28:57,105.000000,
[2023/06/01] 00:28:58,103.000000,
[2023/06/01] 00:28:59,110.000000,
[2023/06/01] 00:29:00,101.000000,
[2023/06/01] 00:29:01,94.000000,
[2023/06/01] 00:29:02,108.000000,
[2023/06/01] 00:29:03,103.000000,
[2023/06/01] 00:29:04,97.000000,
[2023/06/01] 00:29:05,96.000000,
[2023/06/01] 00:29:06,108.000000,
[2023/06/01] 00:29:07,104.000000,
[2023/06/01] 00:29:08,96.000000,
[2023/06/01] 00:29:09,107.000000,
[2023/06/01] 00:29:10,104.000000,
[2023/06/01] 00:29:11,101.000000,
[2023/06/01] 00:29:12,96.000000,
[2023/06/01] 00:29:13,99.000000,
[2023/06/01] 00:29:14,108.000000,
[2023/06/01] 00:29:15,96.000000,
[2023/06/01] 00:29:16,115.000000,
[2023/06/01] 00:29:17,108.000000,
[2023/06/01] 00:29:18,101.000000,
[2023/06/01] 00:29:19,110.000000,
[2023/06/01] 00:29:20,102.000000,
[2023/06/01] 00:29:21,96.000000,
[2023/06/01] 00:29:22,112.000000,
[2023/06/01] 00:29:23,113.000000,
[2023/06/01] 00:29:24,99.000000,
[2023/06/01] 00:29:25,97.000000,
[2023/06/01] 00:29:26,99.000000,
[2023/06/01] 00:29:27,104.000000,
[2023/06/01] 00:29:28,105.000000,
[2023/06/01] 00:29:29,97.000000,
[2023/06/01] 00:29:30,105.000000,
[2023/06/01] 00:29:31,103.000000,
[2023/06/01] 00:29:32,98.000000,
[2023/06/01] 00:29:33,95.000000,
[2023/06/01] 00:29:34,104.000000,
[2023/06/01] 00:29:35,97.000000,
[2023/06/01] 00:29:36,100.000000,
[2023/06/01] 00:29:37,112.000000,
[2023/06/01] 00:29:38,106.000000,
[2023/06/01] 00:29:39,115.000000,
[2023/06/01] 00:29:40,108.000000,
[2023/06/01] 00:29:41,107.000000,
[2023/06/01] 00:29:42,106.000000,
[2023/06/01] 00:29:43,96.000000,
[2023/06/01] 00:29:44,106.000000,
[2023/06/01] 00:29:45,97.000000,
[2023/06/01] 00:29:46,104.000000,
[2023/06/01] 00:29:47,105.000000,
[2023/06/01] 00:29:48,102.000000,
[2023/06/01] 00:29:49,103.000000,
[2023/06/01] 00:29:50,103.000000,
[2023/06/01] 00:29:51,102.000000,
[2023/06/01] 00:29:52,99.000000,
[2023/06/01] 00:29:53,107.000000,
[2023/06/01] 00:29:54,107.000000,
[2023/06/01] 00:29:55,94.000000,
[2023/06/01] 00:29:56,96.000000,
[2023/06/01] 00:29:57,106.000000,
[2023/06/01] 00:29:58,105.000000,
[2023/06/01] 00:29:59,103.000000,
[2023/06/01] 00:30:00,96.000000,
[2023/06/01] 00:30:01,103.000000,
[2023/06/01] 00:30:02,98.000000,
[2023/06/01] 00:30:03,96.000000,
[2023/06/01] 00:30:04,112.000000,
[2023/06/01] 00:30:05,107.000000,
[2023/06/01] 00:30:06,106.000000,
[2023/06/01] 00:30:07,101.000000,
[2023/06/01] 00:30:08,112.000000,
[2023/06/01] 00:30:09,103.000000,
[2023/06/01] 00:30:10,103.000000,
[2023/06/01] 00:30:11,99.000000,
[2023/06/01] 00:30:12,107.000000,
[2023/06/01] 00:30:13,104.000000,
[2023/06/01] 00:30:14,105.000000,
[2023/06/01] 00:30:15,100.000000,
[2023/06/01] 00:30:16,94.000000,
[2023/06/01] 00:30:17,101.000000,
[2023/06/01] 00:30:18,107.000000,
[2023/06/01] 00:30:19,104.000000,
[2023/06/01] 00:30:20,103.000000,
[2023/06/01] 00:30:21,101.000000,
[2023/06/01] 00:30:22,104.000000,
[2023/06/01] 00:30:23,96.000000,
[2023/06/01] 00:30:24,102.000000,
[2023/06/01] 00:30:25,100.000000,
[2023/06/01] 00:30:26,104.000000,
[2023/06/01] 00:30:27,102.000000,
[2023/06/01] 00:30:28,103.000000,
[2023/06/01] 00:30:29,99.000000,
[2023/06/01] 00:30:30,98.000000,
[2023/06/01] 00:30:31,104.000000,
[2023/06/01] 00:30:32,98.000000,
[2023/06/01] 00:30:33,97.000000,
[2023/06/01] 00:30:34,115.000000,
[2023/06/01] 00:30:35,102.000000,
[2023/06/01] 00:30:36,104.000000,
[2023/06/01] 00:30:37,101.000000,
[2023/06/01] 00:30:38,98.000000,
[2023/06/01] 00:30:39,106.000000,
[2023/06/01] 00:30:40,105.000000,
