,º§Æ®Ã³Áü,
[2023/06/01] 16:37:48,148.000000,
[2023/06/01] 16:37:49,158.000000,
[2023/06/01] 16:37:50,167.000000,
[2023/06/01] 16:37:51,155.000000,
[2023/06/01] 16:37:52,171.000000,
[2023/06/01] 16:37:53,157.000000,
[2023/06/01] 16:37:54,164.000000,
[2023/06/01] 16:37:55,166.000000,
[2023/06/01] 16:37:56,166.000000,
[2023/06/01] 16:37:57,148.000000,
[2023/06/01] 16:37:58,158.000000,
[2023/06/01] 16:37:59,148.000000,
[2023/06/01] 16:38:00,160.000000,
[2023/06/01] 16:38:01,182.000000,
[2023/06/01] 16:38:02,159.000000,
[2023/06/01] 16:38:03,167.000000,
[2023/06/01] 16:38:04,155.000000,
[2023/06/01] 16:38:05,171.000000,
[2023/06/01] 16:38:06,169.000000,
[2023/06/01] 16:38:07,154.000000,
[2023/06/01] 16:38:08,154.000000,
[2023/06/01] 16:38:09,178.000000,
[2023/06/01] 16:38:10,149.000000,
[2023/06/01] 16:38:11,159.000000,
[2023/06/01] 16:38:12,184.000000,
[2023/06/01] 16:38:13,148.000000,
[2023/06/01] 16:38:14,160.000000,
[2023/06/01] 16:38:15,170.000000,
[2023/06/01] 16:38:16,154.000000,
[2023/06/01] 16:38:17,149.000000,
[2023/06/01] 16:38:18,159.000000,
[2023/06/01] 16:38:19,187.000000,
[2023/06/01] 16:38:20,154.000000,
[2023/06/01] 16:38:21,159.000000,
[2023/06/01] 16:38:22,193.000000,
[2023/06/01] 16:38:23,145.000000,
[2023/06/01] 16:38:24,159.000000,
[2023/06/01] 16:38:25,169.000000,
[2023/06/01] 16:38:26,146.000000,
[2023/06/01] 16:38:27,152.000000,
[2023/06/01] 16:38:28,149.000000,
[2023/06/01] 16:38:29,160.000000,
[2023/06/01] 16:38:30,174.000000,
[2023/06/01] 16:38:31,151.000000,
[2023/06/01] 16:38:32,155.000000,
[2023/06/01] 16:38:33,155.000000,
[2023/06/01] 16:38:34,187.000000,
[2023/06/01] 16:38:35,152.000000,
[2023/06/01] 16:38:36,157.000000,
[2023/06/01] 16:38:37,176.000000,
[2023/06/01] 16:38:38,171.000000,
[2023/06/01] 16:38:39,150.000000,
[2023/06/01] 16:38:40,157.000000,
[2023/06/01] 16:38:41,166.000000,
[2023/06/01] 16:38:42,184.000000,
[2023/06/01] 16:38:43,149.000000,
[2023/06/01] 16:38:44,158.000000,
[2023/06/01] 16:38:45,183.000000,
[2023/06/01] 16:38:46,148.000000,
[2023/06/01] 16:38:47,162.000000,
[2023/06/01] 16:38:48,178.000000,
[2023/06/01] 16:38:49,161.000000,
[2023/06/01] 16:38:50,182.000000,
[2023/06/01] 16:38:51,152.000000,
[2023/06/01] 16:38:52,164.000000,
[2023/06/01] 16:38:53,184.000000,
[2023/06/01] 16:38:54,154.000000,
[2023/06/01] 16:38:55,156.000000,
[2023/06/01] 16:38:56,165.000000,
[2023/06/01] 16:38:57,195.000000,
[2023/06/01] 16:38:58,156.000000,
[2023/06/01] 16:38:59,163.000000,
[2023/06/01] 16:39:00,155.000000,
[2023/06/01] 16:39:01,177.000000,
[2023/06/01] 16:39:02,152.000000,
[2023/06/01] 16:39:03,373.000000,
[2023/06/01] 16:39:04,170.000000,
[2023/06/01] 16:39:05,162.000000,
[2023/06/01] 16:39:06,145.000000,
[2023/06/01] 16:39:07,170.000000,
[2023/06/01] 16:39:08,152.000000,
[2023/06/01] 16:39:09,158.000000,
[2023/06/01] 16:39:10,172.000000,
[2023/06/01] 16:39:11,148.000000,
[2023/06/01] 16:39:12,158.000000,
[2023/06/01] 16:39:13,168.000000,
[2023/06/01] 16:39:14,156.000000,
[2023/06/01] 16:39:15,163.000000,
[2023/06/01] 16:39:16,150.000000,
[2023/06/01] 16:39:17,156.000000,
[2023/06/01] 16:39:18,162.000000,
[2023/06/01] 16:39:19,189.000000,
[2023/06/01] 16:39:20,147.000000,
[2023/06/01] 16:39:21,163.000000,
[2023/06/01] 16:39:22,183.000000,
[2023/06/01] 16:39:23,165.000000,
[2023/06/01] 16:39:24,180.000000,
[2023/06/01] 16:39:25,164.000000,
[2023/06/01] 16:39:26,920.000000,
[2023/06/01] 16:39:27,177.000000,
[2023/06/01] 16:39:28,152.000000,
[2023/06/01] 16:39:29,158.000000,
[2023/06/01] 16:39:30,178.000000,
[2023/06/01] 16:39:31,151.000000,
[2023/06/01] 16:39:32,160.000000,
[2023/06/01] 16:39:33,174.000000,
[2023/06/01] 16:39:34,169.000000,
[2023/06/01] 16:39:35,159.000000,
[2023/06/01] 16:39:36,172.000000,
[2023/06/01] 16:39:37,167.000000,
[2023/06/01] 16:39:38,172.000000,
[2023/06/01] 16:39:39,151.000000,
[2023/06/01] 16:39:40,161.000000,
[2023/06/01] 16:39:41,169.000000,
[2023/06/01] 16:39:42,148.000000,
[2023/06/01] 16:39:43,184.000000,
[2023/06/01] 16:39:44,150.000000,
[2023/06/01] 16:39:45,181.000000,
[2023/06/01] 16:39:46,149.000000,
[2023/06/01] 16:39:47,151.000000,
[2023/06/01] 16:39:48,163.000000,
[2023/06/01] 16:39:49,165.000000,
[2023/06/01] 16:39:50,148.000000,
[2023/06/01] 16:39:51,154.000000,
[2023/06/01] 16:39:52,163.000000,
[2023/06/01] 16:39:53,179.000000,
[2023/06/01] 16:39:54,148.000000,
[2023/06/01] 16:39:55,158.000000,
[2023/06/01] 16:39:56,181.000000,
[2023/06/01] 16:39:57,148.000000,
[2023/06/01] 16:39:58,158.000000,
[2023/06/01] 16:39:59,177.000000,
[2023/06/01] 16:40:00,163.000000,
[2023/06/01] 16:40:01,155.000000,
[2023/06/01] 16:40:02,149.000000,
[2023/06/01] 16:40:03,156.000000,
[2023/06/01] 16:40:04,185.000000,
[2023/06/01] 16:40:05,156.000000,
[2023/06/01] 16:40:06,164.000000,
[2023/06/01] 16:40:07,170.000000,
[2023/06/01] 16:40:08,161.000000,
[2023/06/01] 16:40:09,161.000000,
[2023/06/01] 16:40:10,177.000000,
[2023/06/01] 16:40:11,143.000000,
[2023/06/01] 16:40:12,156.000000,
[2023/06/01] 16:40:13,164.000000,
[2023/06/01] 16:40:14,174.000000,
[2023/06/01] 16:40:15,151.000000,
[2023/06/01] 16:40:16,147.000000,
[2023/06/01] 16:40:17,167.000000,
[2023/06/01] 16:40:18,191.000000,
[2023/06/01] 16:40:19,156.000000,
[2023/06/01] 16:40:20,181.000000,
[2023/06/01] 16:40:21,144.000000,
[2023/06/01] 16:40:22,171.000000,
[2023/06/01] 16:40:23,157.000000,
[2023/06/01] 16:40:24,168.000000,
[2023/06/01] 16:40:25,148.000000,
[2023/06/01] 16:40:26,153.000000,
[2023/06/01] 16:40:27,158.000000,
[2023/06/01] 16:40:28,162.000000,
[2023/06/01] 16:40:29,177.000000,
[2023/06/01] 16:40:30,151.000000,
[2023/06/01] 16:40:31,158.000000,
[2023/06/01] 16:40:32,167.000000,
[2023/06/01] 16:40:33,164.000000,
[2023/06/01] 16:40:34,152.000000,
[2023/06/01] 16:40:35,165.000000,
[2023/06/01] 16:40:36,192.000000,
[2023/06/01] 16:40:37,152.000000,
[2023/06/01] 16:40:38,155.000000,
[2023/06/01] 16:40:39,155.000000,
[2023/06/01] 16:40:40,162.000000,
[2023/06/01] 16:40:41,152.000000,
[2023/06/01] 16:40:42,187.000000,
[2023/06/01] 16:40:43,159.000000,
[2023/06/01] 16:40:44,174.000000,
[2023/06/01] 16:40:45,149.000000,
[2023/06/01] 16:40:46,152.000000,
[2023/06/01] 16:40:47,160.000000,
[2023/06/01] 16:40:48,186.000000,
[2023/06/01] 16:40:49,164.000000,
[2023/06/01] 16:40:50,161.000000,
[2023/06/01] 16:40:51,174.000000,
[2023/06/01] 16:40:52,159.000000,
[2023/06/01] 16:40:53,152.000000,
[2023/06/01] 16:40:54,153.000000,
[2023/06/01] 16:40:55,163.000000,
[2023/06/01] 16:40:56,179.000000,
[2023/06/01] 16:40:57,157.000000,
[2023/06/01] 16:40:58,172.000000,
[2023/06/01] 16:40:59,143.000000,
[2023/06/01] 16:41:00,161.000000,
[2023/06/01] 16:41:01,174.000000,
[2023/06/01] 16:41:02,163.000000,
[2023/06/01] 16:41:03,152.000000,
[2023/06/01] 16:41:04,161.000000,
[2023/06/01] 16:41:05,150.000000,
[2023/06/01] 16:41:06,190.000000,
[2023/06/01] 16:41:07,171.000000,
[2023/06/01] 16:41:08,163.000000,
[2023/06/01] 16:41:09,175.000000,
[2023/06/01] 16:41:10,151.000000,
[2023/06/01] 16:41:11,161.000000,
[2023/06/01] 16:41:12,167.000000,
[2023/06/01] 16:41:13,155.000000,
[2023/06/01] 16:41:14,155.000000,
[2023/06/01] 16:41:15,160.000000,
[2023/06/01] 16:41:16,152.000000,
[2023/06/01] 16:41:17,180.000000,
[2023/06/01] 16:41:18,178.000000,
[2023/06/01] 16:41:19,182.000000,
[2023/06/01] 16:41:20,148.000000,
[2023/06/01] 16:41:21,157.000000,
[2023/06/01] 16:41:22,184.000000,
[2023/06/01] 16:41:23,155.000000,
[2023/06/01] 16:41:24,156.000000,
[2023/06/01] 16:41:25,165.000000,
[2023/06/01] 16:41:26,187.000000,
[2023/06/01] 16:41:27,155.000000,
[2023/06/01] 16:41:28,160.000000,
[2023/06/01] 16:41:29,171.000000,
[2023/06/01] 16:41:30,168.000000,
[2023/06/01] 16:41:31,187.000000,
[2023/06/01] 16:41:32,146.000000,
[2023/06/01] 16:41:33,169.000000,
[2023/06/01] 16:41:34,187.000000,
[2023/06/01] 16:41:35,152.000000,
[2023/06/01] 16:41:36,162.000000,
[2023/06/01] 16:41:37,997.000000,
[2023/06/01] 16:41:38,151.000000,
[2023/06/01] 16:41:39,159.000000,
[2023/06/01] 16:41:40,156.000000,
[2023/06/01] 16:41:41,167.000000,
[2023/06/01] 16:41:42,159.000000,
[2023/06/01] 16:41:43,155.000000,
[2023/06/01] 16:41:44,166.000000,
[2023/06/01] 16:41:45,186.000000,
[2023/06/01] 16:41:46,146.000000,
[2023/06/01] 16:41:47,158.000000,
[2023/06/01] 16:41:48,178.000000,
[2023/06/01] 16:41:49,151.000000,
[2023/06/01] 16:41:50,157.000000,
[2023/06/01] 16:41:51,178.000000,
[2023/06/01] 16:41:52,173.000000,
[2023/06/01] 16:41:53,153.000000,
[2023/06/01] 16:41:54,158.000000,
[2023/06/01] 16:41:55,184.000000,
[2023/06/01] 16:41:56,148.000000,
[2023/06/01] 16:41:57,157.000000,
[2023/06/01] 16:41:58,187.000000,
[2023/06/01] 16:41:59,152.000000,
[2023/06/01] 16:42:00,160.000000,
[2023/06/01] 16:42:01,179.000000,
[2023/06/01] 16:42:02,150.000000,
[2023/06/01] 16:42:03,156.000000,
[2023/06/01] 16:42:04,152.000000,
[2023/06/01] 16:42:05,163.000000,
[2023/06/01] 16:42:06,179.000000,
[2023/06/01] 16:42:07,153.000000,
[2023/06/01] 16:42:08,162.000000,
[2023/06/01] 16:42:09,181.000000,
[2023/06/01] 16:42:10,153.000000,
[2023/06/01] 16:42:11,165.000000,
[2023/06/01] 16:42:12,144.000000,
[2023/06/01] 16:42:13,166.000000,
[2023/06/01] 16:42:14,156.000000,
[2023/06/01] 16:42:15,153.000000,
[2023/06/01] 16:42:16,179.000000,
[2023/06/01] 16:42:17,146.000000,
[2023/06/01] 16:42:18,162.000000,
[2023/06/01] 16:42:19,182.000000,
[2023/06/01] 16:42:20,154.000000,
[2023/06/01] 16:42:21,150.000000,
[2023/06/01] 16:42:22,173.000000,
[2023/06/01] 16:42:23,147.000000,
[2023/06/01] 16:42:24,156.000000,
[2023/06/01] 16:42:25,180.000000,
[2023/06/01] 16:42:26,163.000000,
[2023/06/01] 16:42:27,182.000000,
[2023/06/01] 16:42:28,154.000000,
[2023/06/01] 16:42:29,171.000000,
[2023/06/01] 16:42:30,150.000000,
[2023/06/01] 16:42:31,156.000000,
[2023/06/01] 16:42:32,177.000000,
[2023/06/01] 16:42:33,145.000000,
[2023/06/01] 16:42:34,159.000000,
[2023/06/01] 16:42:35,180.000000,
[2023/06/01] 16:42:36,154.000000,
[2023/06/01] 16:42:37,158.000000,
[2023/06/01] 16:42:38,161.000000,
[2023/06/01] 16:42:39,181.000000,
[2023/06/01] 16:42:40,149.000000,
[2023/06/01] 16:42:41,160.000000,
[2023/06/01] 16:42:42,183.000000,
[2023/06/01] 16:42:43,150.000000,
[2023/06/01] 16:42:44,164.000000,
[2023/06/01] 16:42:45,150.000000,
[2023/06/01] 16:42:46,158.000000,
[2023/06/01] 16:42:47,171.000000,
[2023/06/01] 16:42:48,147.000000,
[2023/06/01] 16:42:49,189.000000,
[2023/06/01] 16:42:50,150.000000,
[2023/06/01] 16:42:51,167.000000,
[2023/06/01] 16:42:52,184.000000,
[2023/06/01] 16:42:53,151.000000,
[2023/06/01] 16:42:54,162.000000,
[2023/06/01] 16:42:55,163.000000,
[2023/06/01] 16:42:56,148.000000,
[2023/06/01] 16:42:57,163.000000,
[2023/06/01] 16:42:58,153.000000,
[2023/06/01] 16:42:59,159.000000,
[2023/06/01] 16:43:00,169.000000,
[2023/06/01] 16:43:01,166.000000,
[2023/06/01] 16:43:02,178.000000,
[2023/06/01] 16:43:03,150.000000,
[2023/06/01] 16:43:04,156.000000,
[2023/06/01] 16:43:05,178.000000,
[2023/06/01] 16:43:06,145.000000,
[2023/06/01] 16:43:07,151.000000,
[2023/06/01] 16:43:08,174.000000,
[2023/06/01] 16:43:09,151.000000,
[2023/06/01] 16:43:10,154.000000,
[2023/06/01] 16:43:11,154.000000,
[2023/06/01] 16:43:12,165.000000,
[2023/06/01] 16:43:13,191.000000,
[2023/06/01] 16:43:14,149.000000,
[2023/06/01] 16:43:15,169.000000,
[2023/06/01] 16:43:16,148.000000,
[2023/06/01] 16:43:17,158.000000,
[2023/06/01] 16:43:18,183.000000,
[2023/06/01] 16:43:19,150.000000,
[2023/06/01] 16:43:20,161.000000,
[2023/06/01] 16:43:21,176.000000,
[2023/06/01] 16:43:22,144.000000,
[2023/06/01] 16:43:23,147.000000,
[2023/06/01] 16:43:24,164.000000,
[2023/06/01] 16:43:25,157.000000,
[2023/06/01] 16:43:26,147.000000,
[2023/06/01] 16:43:27,165.000000,
[2023/06/01] 16:43:28,156.000000,
[2023/06/01] 16:43:29,168.000000,
[2023/06/01] 16:43:30,150.000000,
[2023/06/01] 16:43:31,159.000000,
[2023/06/01] 16:43:32,181.000000,
[2023/06/01] 16:43:33,155.000000,
[2023/06/01] 16:43:34,177.000000,
[2023/06/01] 16:43:35,149.000000,
[2023/06/01] 16:43:36,146.000000,
[2023/06/01] 16:43:37,153.000000,
[2023/06/01] 16:43:38,170.000000,
[2023/06/01] 16:43:39,148.000000,
[2023/06/01] 16:43:40,157.000000,
[2023/06/01] 16:43:41,174.000000,
[2023/06/01] 16:43:42,150.000000,
[2023/06/01] 16:43:43,154.000000,
[2023/06/01] 16:43:44,169.000000,
[2023/06/01] 16:43:45,171.000000,
[2023/06/01] 16:43:46,155.000000,
[2023/06/01] 16:43:47,224.000000,
[2023/06/01] 16:43:48,188.000000,
[2023/06/01] 16:43:49,145.000000,
[2023/06/01] 16:43:50,160.000000,
[2023/06/01] 16:43:51,185.000000,
[2023/06/01] 16:43:52,157.000000,
[2023/06/01] 16:43:53,165.000000,
[2023/06/01] 16:43:54,185.000000,
[2023/06/01] 16:43:55,154.000000,
[2023/06/01] 16:43:56,168.000000,
[2023/06/01] 16:43:57,177.000000,
[2023/06/01] 16:43:58,188.000000,
[2023/06/01] 16:43:59,156.000000,
[2023/06/01] 16:44:00,180.000000,
[2023/06/01] 16:44:01,150.000000,
[2023/06/01] 16:44:02,158.000000,
[2023/06/01] 16:44:03,153.000000,
[2023/06/01] 16:44:04,164.000000,
[2023/06/01] 16:44:05,180.000000,
[2023/06/01] 16:44:06,151.000000,
[2023/06/01] 16:44:07,161.000000,
[2023/06/01] 16:44:08,155.000000,
[2023/06/01] 16:44:09,185.000000,
[2023/06/01] 16:44:10,160.000000,
[2023/06/01] 16:44:11,176.000000,
[2023/06/01] 16:44:12,166.000000,
[2023/06/01] 16:44:13,149.000000,
[2023/06/01] 16:44:14,153.000000,
[2023/06/01] 16:44:15,162.000000,
[2023/06/01] 16:44:16,157.000000,
[2023/06/01] 16:44:17,146.000000,
[2023/06/01] 16:44:18,162.000000,
[2023/06/01] 16:44:19,152.000000,
[2023/06/01] 16:44:20,162.000000,
[2023/06/01] 16:44:21,177.000000,
[2023/06/01] 16:44:22,166.000000,
[2023/06/01] 16:44:23,149.000000,
[2023/06/01] 16:44:24,163.000000,
[2023/06/01] 16:44:25,163.000000,
[2023/06/01] 16:44:26,145.000000,
[2023/06/01] 16:44:27,156.000000,
[2023/06/01] 16:44:28,163.000000,
[2023/06/01] 16:44:29,185.000000,
[2023/06/01] 16:44:30,156.000000,
[2023/06/01] 16:44:31,158.000000,
[2023/06/01] 16:44:32,188.000000,
[2023/06/01] 16:44:33,146.000000,
[2023/06/01] 16:44:34,164.000000,
[2023/06/01] 16:44:35,154.000000,
[2023/06/01] 16:44:36,182.000000,
[2023/06/01] 16:44:37,146.000000,
[2023/06/01] 16:44:38,158.000000,
[2023/06/01] 16:44:39,189.000000,
[2023/06/01] 16:44:40,149.000000,
[2023/06/01] 16:44:41,165.000000,
[2023/06/01] 16:44:42,184.000000,
[2023/06/01] 16:44:43,149.000000,
[2023/06/01] 16:44:44,168.000000,
[2023/06/01] 16:44:45,181.000000,
[2023/06/01] 16:44:46,187.000000,
[2023/06/01] 16:44:47,151.000000,
[2023/06/01] 16:44:48,159.000000,
[2023/06/01] 16:44:49,174.000000,
[2023/06/01] 16:44:50,156.000000,
[2023/06/01] 16:44:51,163.000000,
[2023/06/01] 16:44:52,150.000000,
[2023/06/01] 16:44:53,152.000000,
[2023/06/01] 16:44:54,167.000000,
[2023/06/01] 16:44:55,153.000000,
[2023/06/01] 16:44:56,160.000000,
[2023/06/01] 16:44:57,168.000000,
[2023/06/01] 16:44:58,159.000000,
[2023/06/01] 16:44:59,149.000000,
[2023/06/01] 16:45:00,157.000000,
[2023/06/01] 16:45:01,169.000000,
[2023/06/01] 16:45:02,147.000000,
[2023/06/01] 16:45:03,157.000000,
[2023/06/01] 16:45:04,173.000000,
[2023/06/01] 16:45:05,185.000000,
[2023/06/01] 16:45:06,150.000000,
[2023/06/01] 16:45:07,163.000000,
[2023/06/01] 16:45:08,175.000000,
[2023/06/01] 16:45:09,148.000000,
[2023/06/01] 16:45:10,185.000000,
[2023/06/01] 16:45:11,149.000000,
[2023/06/01] 16:45:12,157.000000,
[2023/06/01] 16:45:13,189.000000,
[2023/06/01] 16:45:14,148.000000,
[2023/06/01] 16:45:15,162.000000,
[2023/06/01] 16:45:16,183.000000,
[2023/06/01] 16:45:17,153.000000,
[2023/06/01] 16:45:18,162.000000,
[2023/06/01] 16:45:19,188.000000,
[2023/06/01] 16:45:20,167.000000,
[2023/06/01] 16:45:21,156.000000,
[2023/06/01] 16:45:22,148.000000,
[2023/06/01] 16:45:23,164.000000,
[2023/06/01] 16:45:24,150.000000,
[2023/06/01] 16:45:25,151.000000,
[2023/06/01] 16:45:26,159.000000,
[2023/06/01] 16:45:27,152.000000,
[2023/06/01] 16:45:28,155.000000,
[2023/06/01] 16:45:29,160.000000,
[2023/06/01] 16:45:30,184.000000,
[2023/06/01] 16:45:31,154.000000,
[2023/06/01] 16:45:32,170.000000,
[2023/06/01] 16:45:33,184.000000,
[2023/06/01] 16:45:34,182.000000,
[2023/06/01] 16:45:35,151.000000,
[2023/06/01] 16:45:36,163.000000,
[2023/06/01] 16:45:37,188.000000,
[2023/06/01] 16:45:38,150.000000,
[2023/06/01] 16:45:39,159.000000,
[2023/06/01] 16:45:40,175.000000,
[2023/06/01] 16:45:41,152.000000,
[2023/06/01] 16:45:42,154.000000,
[2023/06/01] 16:45:43,167.000000,
[2023/06/01] 16:45:44,169.000000,
[2023/06/01] 16:45:45,174.000000,
[2023/06/01] 16:45:46,146.000000,
[2023/06/01] 16:45:47,153.000000,
[2023/06/01] 16:45:48,163.000000,
[2023/06/01] 16:45:49,186.000000,
[2023/06/01] 16:45:50,148.000000,
[2023/06/01] 16:45:51,161.000000,
[2023/06/01] 16:45:52,188.000000,
[2023/06/01] 16:45:53,153.000000,
[2023/06/01] 16:45:54,150.000000,
[2023/06/01] 16:45:55,177.000000,
[2023/06/01] 16:45:56,173.000000,
[2023/06/01] 16:45:57,150.000000,
[2023/06/01] 16:45:58,154.000000,
[2023/06/01] 16:45:59,168.000000,
[2023/06/01] 16:46:00,146.000000,
[2023/06/01] 16:46:01,157.000000,
[2023/06/01] 16:46:02,182.000000,
[2023/06/01] 16:46:03,149.000000,
[2023/06/01] 16:46:04,160.000000,
[2023/06/01] 16:46:05,177.000000,
[2023/06/01] 16:46:06,153.000000,
[2023/06/01] 16:46:07,153.000000,
[2023/06/01] 16:46:08,156.000000,
[2023/06/01] 16:46:09,184.000000,
[2023/06/01] 16:46:10,151.000000,
[2023/06/01] 16:46:11,147.000000,
[2023/06/01] 16:46:12,157.000000,
[2023/06/01] 16:46:13,149.000000,
[2023/06/01] 16:46:14,162.000000,
[2023/06/01] 16:46:15,177.000000,
[2023/06/01] 16:46:16,147.000000,
[2023/06/01] 16:46:17,157.000000,
[2023/06/01] 16:46:18,144.000000,
[2023/06/01] 16:46:19,189.000000,
[2023/06/01] 16:46:20,168.000000,
[2023/06/01] 16:46:21,148.000000,
[2023/06/01] 16:46:22,157.000000,
[2023/06/01] 16:46:23,175.000000,
[2023/06/01] 16:46:24,152.000000,
[2023/06/01] 16:46:25,170.000000,
[2023/06/01] 16:46:26,145.000000,
[2023/06/01] 16:46:27,160.000000,
[2023/06/01] 16:46:28,147.000000,
[2023/06/01] 16:46:29,158.000000,
[2023/06/01] 16:46:30,165.000000,
[2023/06/01] 16:46:31,155.000000,
[2023/06/01] 16:46:32,152.000000,
[2023/06/01] 16:46:33,146.000000,
[2023/06/01] 16:46:34,159.000000,
[2023/06/01] 16:46:35,172.000000,
[2023/06/01] 16:46:36,150.000000,
[2023/06/01] 16:46:37,156.000000,
[2023/06/01] 16:46:38,179.000000,
[2023/06/01] 16:46:39,154.000000,
[2023/06/01] 16:46:40,164.000000,
[2023/06/01] 16:46:41,171.000000,
[2023/06/01] 16:46:42,157.000000,
[2023/06/01] 16:46:43,153.000000,
[2023/06/01] 16:46:44,185.000000,
[2023/06/01] 16:46:45,152.000000,
[2023/06/01] 16:46:46,161.000000,
[2023/06/01] 16:46:47,162.000000,
[2023/06/01] 16:46:48,157.000000,
[2023/06/01] 16:46:49,175.000000,
[2023/06/01] 16:46:50,158.000000,
[2023/06/01] 16:46:51,159.000000,
[2023/06/01] 16:46:52,155.000000,
[2023/06/01] 16:46:53,151.000000,
[2023/06/01] 16:46:54,162.000000,
[2023/06/01] 16:46:55,181.000000,
[2023/06/01] 16:46:56,176.000000,
[2023/06/01] 16:46:57,151.000000,
[2023/06/01] 16:46:58,155.000000,
[2023/06/01] 16:46:59,170.000000,
[2023/06/01] 16:47:00,147.000000,
[2023/06/01] 16:47:01,159.000000,
[2023/06/01] 16:47:02,168.000000,
[2023/06/01] 16:47:03,184.000000,
[2023/06/01] 16:47:04,150.000000,
[2023/06/01] 16:47:05,168.000000,
[2023/06/01] 16:47:06,165.000000,
[2023/06/01] 16:47:07,151.000000,
[2023/06/01] 16:47:08,157.000000,
[2023/06/01] 16:47:09,155.000000,
[2023/06/01] 16:47:10,168.000000,
[2023/06/01] 16:47:11,186.000000,
[2023/06/01] 16:47:12,154.000000,
[2023/06/01] 16:47:13,161.000000,
[2023/06/01] 16:47:14,184.000000,
[2023/06/01] 16:47:15,148.000000,
[2023/06/01] 16:47:16,158.000000,
[2023/06/01] 16:47:17,188.000000,
[2023/06/01] 16:47:18,152.000000,
[2023/06/01] 16:47:19,155.000000,
[2023/06/01] 16:47:20,157.000000,
[2023/06/01] 16:47:21,182.000000,
[2023/06/01] 16:47:22,149.000000,
[2023/06/01] 16:47:23,158.000000,
[2023/06/01] 16:47:24,179.000000,
[2023/06/01] 16:47:25,147.000000,
[2023/06/01] 16:47:26,157.000000,
[2023/06/01] 16:47:27,172.000000,
[2023/06/01] 16:47:28,146.000000,
[2023/06/01] 16:47:29,166.000000,
[2023/06/01] 16:47:30,160.000000,
[2023/06/01] 16:47:31,157.000000,
[2023/06/01] 16:47:32,166.000000,
[2023/06/01] 16:47:33,167.000000,
[2023/06/01] 16:47:34,177.000000,
[2023/06/01] 16:47:35,149.000000,
[2023/06/01] 16:47:36,165.000000,
[2023/06/01] 16:47:37,182.000000,
[2023/06/01] 16:47:38,157.000000,
[2023/06/01] 16:47:39,178.000000,
[2023/06/01] 16:47:40,152.000000,
[2023/06/01] 16:47:41,154.000000,
[2023/06/01] 16:47:42,157.000000,
[2023/06/01] 16:47:43,179.000000,
[2023/06/01] 16:47:44,179.000000,
[2023/06/01] 16:47:45,173.000000,
[2023/06/01] 16:47:46,153.000000,
[2023/06/01] 16:47:47,174.000000,
[2023/06/01] 16:47:48,147.000000,
[2023/06/01] 16:47:49,154.000000,
[2023/06/01] 16:47:50,168.000000,
[2023/06/01] 16:47:51,174.000000,
[2023/06/01] 16:47:52,154.000000,
[2023/06/01] 16:47:53,154.000000,
[2023/06/01] 16:47:54,150.000000,
[2023/06/01] 16:47:55,152.000000,
[2023/06/01] 16:47:56,171.000000,
[2023/06/01] 16:47:57,150.000000,
[2023/06/01] 16:47:58,154.000000,
[2023/06/01] 16:47:59,165.000000,
[2023/06/01] 16:48:00,152.000000,
[2023/06/01] 16:48:01,155.000000,
[2023/06/01] 16:48:02,168.000000,
[2023/06/01] 16:48:03,152.000000,
[2023/06/01] 16:48:04,159.000000,
[2023/06/01] 16:48:05,179.000000,
[2023/06/01] 16:48:06,151.000000,
[2023/06/01] 16:48:07,144.000000,
[2023/06/01] 16:48:08,158.000000,
[2023/06/01] 16:48:09,177.000000,
[2023/06/01] 16:48:10,151.000000,
[2023/06/01] 16:48:11,157.000000,
[2023/06/01] 16:48:12,161.000000,
[2023/06/01] 16:48:13,179.000000,
[2023/06/01] 16:48:14,149.000000,
[2023/06/01] 16:48:15,158.000000,
[2023/06/01] 16:48:16,180.000000,
[2023/06/01] 16:48:17,166.000000,
[2023/06/01] 16:48:18,144.000000,
[2023/06/01] 16:48:19,157.000000,
[2023/06/01] 16:48:20,171.000000,
[2023/06/01] 16:48:21,150.000000,
[2023/06/01] 16:48:22,157.000000,
[2023/06/01] 16:48:23,172.000000,
[2023/06/01] 16:48:24,145.000000,
[2023/06/01] 16:48:25,159.000000,
[2023/06/01] 16:48:26,166.000000,
[2023/06/01] 16:48:27,151.000000,
[2023/06/01] 16:48:28,188.000000,
[2023/06/01] 16:48:29,788.000000,
[2023/06/01] 16:48:30,171.000000,
[2023/06/01] 16:48:31,146.000000,
[2023/06/01] 16:48:32,154.000000,
[2023/06/01] 16:48:33,175.000000,
[2023/06/01] 16:48:34,149.000000,
[2023/06/01] 16:48:35,155.000000,
[2023/06/01] 16:48:36,176.000000,
[2023/06/01] 16:48:37,151.000000,
[2023/06/01] 16:48:38,161.000000,
[2023/06/01] 16:48:39,189.000000,
[2023/06/01] 16:48:40,147.000000,
[2023/06/01] 16:48:41,153.000000,
[2023/06/01] 16:48:42,159.000000,
[2023/06/01] 16:48:43,177.000000,
[2023/06/01] 16:48:44,153.000000,
[2023/06/01] 16:48:45,159.000000,
[2023/06/01] 16:48:46,170.000000,
[2023/06/01] 16:48:47,152.000000,
[2023/06/01] 16:48:48,161.000000,
[2023/06/01] 16:48:49,163.000000,
[2023/06/01] 16:48:50,155.000000,
[2023/06/01] 16:48:51,167.000000,
[2023/06/01] 16:48:52,168.000000,
