,º§Æ®Ã³Áü,
[2023/06/01] 02:33:35,98.000000,
[2023/06/01] 02:33:36,124.000000,
[2023/06/01] 02:33:37,110.000000,
[2023/06/01] 02:33:38,112.000000,
[2023/06/01] 02:33:39,114.000000,
[2023/06/01] 02:33:40,117.000000,
[2023/06/01] 02:33:41,104.000000,
[2023/06/01] 02:33:42,106.000000,
[2023/06/01] 02:33:43,110.000000,
[2023/06/01] 02:33:44,111.000000,
[2023/06/01] 02:33:45,96.000000,
[2023/06/01] 02:33:46,116.000000,
[2023/06/01] 02:33:47,97.000000,
[2023/06/01] 02:33:48,127.000000,
[2023/06/01] 02:33:49,119.000000,
[2023/06/01] 02:33:50,110.000000,
[2023/06/01] 02:33:51,145.000000,
[2023/06/01] 02:33:52,114.000000,
[2023/06/01] 02:33:53,104.000000,
[2023/06/01] 02:33:54,104.000000,
[2023/06/01] 02:33:55,104.000000,
[2023/06/01] 02:33:56,108.000000,
[2023/06/01] 02:33:57,111.000000,
[2023/06/01] 02:33:58,112.000000,
[2023/06/01] 02:33:59,124.000000,
[2023/06/01] 02:34:00,104.000000,
[2023/06/01] 02:34:01,108.000000,
[2023/06/01] 02:34:02,104.000000,
[2023/06/01] 02:34:03,100.000000,
[2023/06/01] 02:34:04,100.000000,
[2023/06/01] 02:34:05,123.000000,
[2023/06/01] 02:34:06,102.000000,
[2023/06/01] 02:34:07,125.000000,
[2023/06/01] 02:34:08,108.000000,
[2023/06/01] 02:34:09,118.000000,
[2023/06/01] 02:34:10,124.000000,
[2023/06/01] 02:34:11,110.000000,
[2023/06/01] 02:34:12,123.000000,
[2023/06/01] 02:34:13,103.000000,
[2023/06/01] 02:34:14,98.000000,
[2023/06/01] 02:34:15,103.000000,
[2023/06/01] 02:34:16,112.000000,
[2023/06/01] 02:34:17,95.000000,
[2023/06/01] 02:34:18,129.000000,
[2023/06/01] 02:34:19,122.000000,
[2023/06/01] 02:34:20,107.000000,
[2023/06/01] 02:34:21,101.000000,
[2023/06/01] 02:34:22,101.000000,
[2023/06/01] 02:34:23,106.000000,
[2023/06/01] 02:34:24,112.000000,
[2023/06/01] 02:34:25,107.000000,
[2023/06/01] 02:34:26,101.000000,
[2023/06/01] 02:34:27,114.000000,
[2023/06/01] 02:34:28,117.000000,
[2023/06/01] 02:34:29,117.000000,
[2023/06/01] 02:34:30,104.000000,
[2023/06/01] 02:34:31,133.000000,
[2023/06/01] 02:34:32,124.000000,
[2023/06/01] 02:34:33,108.000000,
[2023/06/01] 02:34:34,102.000000,
[2023/06/01] 02:34:35,114.000000,
[2023/06/01] 02:34:36,106.000000,
[2023/06/01] 02:34:37,121.000000,
[2023/06/01] 02:34:38,104.000000,
[2023/06/01] 02:34:39,98.000000,
[2023/06/01] 02:34:40,105.000000,
[2023/06/01] 02:34:41,114.000000,
[2023/06/01] 02:34:42,111.000000,
[2023/06/01] 02:34:43,110.000000,
[2023/06/01] 02:34:44,131.000000,
[2023/06/01] 02:34:45,103.000000,
[2023/06/01] 02:34:46,114.000000,
[2023/06/01] 02:34:47,137.000000,
[2023/06/01] 02:34:48,110.000000,
[2023/06/01] 02:34:49,107.000000,
[2023/06/01] 02:34:50,104.000000,
[2023/06/01] 02:34:51,110.000000,
[2023/06/01] 02:34:52,105.000000,
[2023/06/01] 02:34:53,98.000000,
[2023/06/01] 02:34:54,114.000000,
[2023/06/01] 02:34:55,132.000000,
[2023/06/01] 02:34:56,109.000000,
[2023/06/01] 02:34:57,107.000000,
[2023/06/01] 02:34:58,114.000000,
[2023/06/01] 02:34:59,109.000000,
[2023/06/01] 02:35:00,102.000000,
[2023/06/01] 02:35:01,97.000000,
[2023/06/01] 02:35:02,100.000000,
[2023/06/01] 02:35:03,101.000000,
[2023/06/01] 02:35:04,114.000000,
[2023/06/01] 02:35:05,105.000000,
[2023/06/01] 02:35:06,114.000000,
[2023/06/01] 02:35:07,101.000000,
[2023/06/01] 02:35:08,97.000000,
[2023/06/01] 02:35:09,110.000000,
[2023/06/01] 02:35:10,107.000000,
[2023/06/01] 02:35:11,103.000000,
[2023/06/01] 02:35:12,103.000000,
[2023/06/01] 02:35:13,105.000000,
[2023/06/01] 02:35:14,132.000000,
[2023/06/01] 02:35:15,102.000000,
[2023/06/01] 02:35:16,104.000000,
[2023/06/01] 02:35:17,127.000000,
[2023/06/01] 02:35:18,96.000000,
[2023/06/01] 02:35:19,98.000000,
[2023/06/01] 02:35:20,111.000000,
[2023/06/01] 02:35:21,104.000000,
[2023/06/01] 02:35:22,106.000000,
[2023/06/01] 02:35:23,103.000000,
[2023/06/01] 02:35:24,130.000000,
[2023/06/01] 02:35:25,106.000000,
[2023/06/01] 02:35:26,126.000000,
[2023/06/01] 02:35:27,112.000000,
[2023/06/01] 02:35:28,104.000000,
[2023/06/01] 02:35:29,105.000000,
[2023/06/01] 02:35:30,97.000000,
[2023/06/01] 02:35:31,101.000000,
[2023/06/01] 02:35:32,104.000000,
[2023/06/01] 02:35:33,956.000000,
[2023/06/01] 02:35:34,99.000000,
[2023/06/01] 02:35:35,100.000000,
[2023/06/01] 02:35:36,104.000000,
[2023/06/01] 02:35:37,116.000000,
[2023/06/01] 02:35:38,103.000000,
[2023/06/01] 02:35:39,107.000000,
[2023/06/01] 02:35:40,111.000000,
[2023/06/01] 02:35:41,102.000000,
[2023/06/01] 02:35:42,117.000000,
[2023/06/01] 02:35:43,106.000000,
[2023/06/01] 02:35:44,96.000000,
[2023/06/01] 02:35:45,100.000000,
[2023/06/01] 02:35:46,113.000000,
[2023/06/01] 02:35:47,148.000000,
[2023/06/01] 02:35:48,105.000000,
[2023/06/01] 02:35:49,97.000000,
[2023/06/01] 02:35:50,120.000000,
[2023/06/01] 02:35:51,106.000000,
[2023/06/01] 02:35:52,102.000000,
[2023/06/01] 02:35:53,122.000000,
[2023/06/01] 02:35:54,107.000000,
[2023/06/01] 02:35:55,101.000000,
[2023/06/01] 02:35:56,114.000000,
[2023/06/01] 02:35:57,111.000000,
[2023/06/01] 02:35:58,107.000000,
[2023/06/01] 02:35:59,105.000000,
[2023/06/01] 02:36:00,100.000000,
[2023/06/01] 02:36:01,98.000000,
[2023/06/01] 02:36:02,110.000000,
[2023/06/01] 02:36:03,125.000000,
[2023/06/01] 02:36:04,102.000000,
[2023/06/01] 02:36:05,98.000000,
[2023/06/01] 02:36:06,100.000000,
[2023/06/01] 02:36:07,112.000000,
[2023/06/01] 02:36:08,107.000000,
[2023/06/01] 02:36:09,101.000000,
[2023/06/01] 02:36:10,101.000000,
[2023/06/01] 02:36:11,99.000000,
[2023/06/01] 02:36:12,130.000000,
[2023/06/01] 02:36:13,108.000000,
[2023/06/01] 02:36:14,109.000000,
[2023/06/01] 02:36:15,111.000000,
[2023/06/01] 02:36:16,108.000000,
[2023/06/01] 02:36:17,120.000000,
[2023/06/01] 02:36:18,111.000000,
[2023/06/01] 02:36:19,120.000000,
[2023/06/01] 02:36:20,103.000000,
[2023/06/01] 02:36:21,107.000000,
[2023/06/01] 02:36:22,121.000000,
[2023/06/01] 02:36:23,107.000000,
[2023/06/01] 02:36:24,106.000000,
[2023/06/01] 02:36:25,106.000000,
[2023/06/01] 02:36:26,106.000000,
[2023/06/01] 02:36:27,104.000000,
[2023/06/01] 02:36:28,126.000000,
[2023/06/01] 02:36:29,107.000000,
[2023/06/01] 02:36:30,103.000000,
[2023/06/01] 02:36:31,122.000000,
[2023/06/01] 02:36:32,684.000000,
[2023/06/01] 02:36:33,104.000000,
[2023/06/01] 02:36:34,121.000000,
[2023/06/01] 02:36:35,106.000000,
[2023/06/01] 02:36:36,108.000000,
[2023/06/01] 02:36:37,105.000000,
[2023/06/01] 02:36:38,105.000000,
[2023/06/01] 02:36:39,98.000000,
[2023/06/01] 02:36:40,100.000000,
[2023/06/01] 02:36:41,96.000000,
[2023/06/01] 02:36:42,102.000000,
[2023/06/01] 02:36:43,98.000000,
[2023/06/01] 02:36:44,104.000000,
[2023/06/01] 02:36:45,99.000000,
[2023/06/01] 02:36:46,103.000000,
[2023/06/01] 02:36:47,99.000000,
[2023/06/01] 02:36:48,112.000000,
[2023/06/01] 02:36:49,110.000000,
[2023/06/01] 02:36:50,134.000000,
[2023/06/01] 02:36:51,142.000000,
[2023/06/01] 02:36:52,111.000000,
[2023/06/01] 02:36:53,106.000000,
[2023/06/01] 02:36:54,106.000000,
[2023/06/01] 02:36:55,99.000000,
[2023/06/01] 02:36:56,96.000000,
[2023/06/01] 02:36:57,107.000000,
[2023/06/01] 02:36:58,103.000000,
[2023/06/01] 02:36:59,99.000000,
[2023/06/01] 02:37:00,97.000000,
[2023/06/01] 02:37:01,149.000000,
[2023/06/01] 02:37:02,108.000000,
[2023/06/01] 02:37:03,104.000000,
[2023/06/01] 02:37:04,119.000000,
[2023/06/01] 02:37:05,96.000000,
[2023/06/01] 02:37:06,101.000000,
[2023/06/01] 02:37:07,111.000000,
[2023/06/01] 02:37:08,107.000000,
[2023/06/01] 02:37:09,113.000000,
[2023/06/01] 02:37:10,97.000000,
[2023/06/01] 02:37:11,113.000000,
[2023/06/01] 02:37:12,115.000000,
[2023/06/01] 02:37:13,104.000000,
[2023/06/01] 02:37:14,105.000000,
[2023/06/01] 02:37:15,113.000000,
[2023/06/01] 02:37:16,100.000000,
[2023/06/01] 02:37:17,99.000000,
[2023/06/01] 02:37:18,133.000000,
[2023/06/01] 02:37:19,106.000000,
[2023/06/01] 02:37:20,122.000000,
[2023/06/01] 02:37:21,105.000000,
[2023/06/01] 02:37:22,98.000000,
[2023/06/01] 02:37:23,115.000000,
[2023/06/01] 02:37:24,109.000000,
[2023/06/01] 02:37:25,102.000000,
[2023/06/01] 02:37:26,106.000000,
[2023/06/01] 02:37:27,114.000000,
[2023/06/01] 02:37:28,116.000000,
[2023/06/01] 02:37:29,113.000000,
[2023/06/01] 02:37:30,108.000000,
[2023/06/01] 02:37:31,105.000000,
[2023/06/01] 02:37:32,118.000000,
[2023/06/01] 02:37:33,98.000000,
[2023/06/01] 02:37:34,106.000000,
[2023/06/01] 02:37:35,100.000000,
[2023/06/01] 02:37:36,116.000000,
[2023/06/01] 02:37:37,104.000000,
[2023/06/01] 02:37:38,105.000000,
[2023/06/01] 02:37:39,117.000000,
[2023/06/01] 02:37:40,105.000000,
[2023/06/01] 02:37:41,99.000000,
[2023/06/01] 02:37:42,116.000000,
[2023/06/01] 02:37:43,105.000000,
[2023/06/01] 02:37:44,98.000000,
[2023/06/01] 02:37:45,137.000000,
[2023/06/01] 02:37:46,105.000000,
[2023/06/01] 02:37:47,114.000000,
[2023/06/01] 02:37:48,130.000000,
[2023/06/01] 02:37:49,97.000000,
[2023/06/01] 02:37:50,111.000000,
[2023/06/01] 02:37:51,104.000000,
[2023/06/01] 02:37:52,97.000000,
[2023/06/01] 02:37:53,112.000000,
[2023/06/01] 02:37:54,97.000000,
[2023/06/01] 02:37:55,111.000000,
[2023/06/01] 02:37:56,123.000000,
[2023/06/01] 02:37:57,98.000000,
[2023/06/01] 02:37:58,98.000000,
[2023/06/01] 02:37:59,128.000000,
[2023/06/01] 02:38:00,121.000000,
[2023/06/01] 02:38:01,104.000000,
[2023/06/01] 02:38:02,114.000000,
[2023/06/01] 02:38:03,98.000000,
[2023/06/01] 02:38:04,105.000000,
[2023/06/01] 02:38:05,109.000000,
[2023/06/01] 02:38:06,907.000000,
[2023/06/01] 02:38:07,98.000000,
[2023/06/01] 02:38:08,109.000000,
[2023/06/01] 02:38:09,107.000000,
[2023/06/01] 02:38:10,100.000000,
[2023/06/01] 02:38:11,99.000000,
[2023/06/01] 02:38:12,114.000000,
[2023/06/01] 02:38:13,98.000000,
[2023/06/01] 02:38:14,112.000000,
[2023/06/01] 02:38:15,107.000000,
[2023/06/01] 02:38:16,98.000000,
[2023/06/01] 02:38:17,109.000000,
[2023/06/01] 02:38:18,102.000000,
[2023/06/01] 02:38:19,120.000000,
[2023/06/01] 02:38:20,102.000000,
[2023/06/01] 02:38:21,102.000000,
[2023/06/01] 02:38:22,112.000000,
[2023/06/01] 02:38:23,99.000000,
[2023/06/01] 02:38:24,119.000000,
[2023/06/01] 02:38:25,107.000000,
[2023/06/01] 02:38:26,104.000000,
[2023/06/01] 02:38:27,104.000000,
[2023/06/01] 02:38:28,150.000000,
[2023/06/01] 02:38:29,105.000000,
[2023/06/01] 02:38:30,102.000000,
[2023/06/01] 02:38:31,122.000000,
[2023/06/01] 02:38:32,101.000000,
[2023/06/01] 02:38:33,99.000000,
[2023/06/01] 02:38:34,128.000000,
[2023/06/01] 02:38:35,108.000000,
[2023/06/01] 02:38:36,109.000000,
[2023/06/01] 02:38:37,136.000000,
[2023/06/01] 02:38:38,106.000000,
[2023/06/01] 02:38:39,101.000000,
[2023/06/01] 02:38:40,112.000000,
[2023/06/01] 02:38:41,117.000000,
[2023/06/01] 02:38:42,106.000000,
[2023/06/01] 02:38:43,104.000000,
[2023/06/01] 02:38:44,108.000000,
[2023/06/01] 02:38:45,123.000000,
[2023/06/01] 02:38:46,106.000000,
[2023/06/01] 02:38:47,107.000000,
[2023/06/01] 02:38:48,120.000000,
[2023/06/01] 02:38:49,100.000000,
[2023/06/01] 02:38:50,101.000000,
[2023/06/01] 02:38:51,128.000000,
[2023/06/01] 02:38:52,105.000000,
[2023/06/01] 02:38:53,97.000000,
[2023/06/01] 02:38:54,97.000000,
[2023/06/01] 02:38:55,135.000000,
[2023/06/01] 02:38:56,96.000000,
[2023/06/01] 02:38:57,103.000000,
[2023/06/01] 02:38:58,99.000000,
[2023/06/01] 02:38:59,106.000000,
[2023/06/01] 02:39:00,103.000000,
[2023/06/01] 02:39:01,106.000000,
[2023/06/01] 02:39:02,331.000000,
[2023/06/01] 02:39:03,106.000000,
[2023/06/01] 02:39:04,116.000000,
[2023/06/01] 02:39:05,101.000000,
[2023/06/01] 02:39:06,98.000000,
[2023/06/01] 02:39:07,108.000000,
[2023/06/01] 02:39:08,101.000000,
[2023/06/01] 02:39:09,111.000000,
[2023/06/01] 02:39:10,105.000000,
[2023/06/01] 02:39:11,106.000000,
[2023/06/01] 02:39:12,102.000000,
[2023/06/01] 02:39:13,111.000000,
[2023/06/01] 02:39:14,112.000000,
[2023/06/01] 02:39:15,110.000000,
[2023/06/01] 02:39:16,107.000000,
[2023/06/01] 02:39:17,106.000000,
[2023/06/01] 02:39:18,106.000000,
[2023/06/01] 02:39:19,97.000000,
[2023/06/01] 02:39:20,146.000000,
[2023/06/01] 02:39:21,112.000000,
[2023/06/01] 02:39:22,104.000000,
[2023/06/01] 02:39:23,124.000000,
[2023/06/01] 02:39:24,108.000000,
[2023/06/01] 02:39:25,101.000000,
[2023/06/01] 02:39:26,104.000000,
[2023/06/01] 02:39:27,98.000000,
[2023/06/01] 02:39:28,101.000000,
[2023/06/01] 02:39:29,112.000000,
[2023/06/01] 02:39:30,105.000000,
[2023/06/01] 02:39:31,113.000000,
[2023/06/01] 02:39:32,105.000000,
[2023/06/01] 02:39:33,103.000000,
[2023/06/01] 02:39:34,123.000000,
[2023/06/01] 02:39:35,105.000000,
[2023/06/01] 02:39:36,106.000000,
[2023/06/01] 02:39:37,119.000000,
[2023/06/01] 02:39:38,99.000000,
[2023/06/01] 02:39:39,112.000000,
[2023/06/01] 02:39:40,112.000000,
[2023/06/01] 02:39:41,116.000000,
[2023/06/01] 02:39:42,120.000000,
[2023/06/01] 02:39:43,107.000000,
[2023/06/01] 02:39:44,104.000000,
[2023/06/01] 02:39:45,114.000000,
[2023/06/01] 02:39:46,107.000000,
[2023/06/01] 02:39:47,103.000000,
[2023/06/01] 02:39:48,115.000000,
[2023/06/01] 02:39:49,98.000000,
[2023/06/01] 02:39:50,97.000000,
[2023/06/01] 02:39:51,131.000000,
[2023/06/01] 02:39:52,106.000000,
[2023/06/01] 02:39:53,124.000000,
[2023/06/01] 02:39:54,98.000000,
[2023/06/01] 02:39:55,108.000000,
[2023/06/01] 02:39:56,123.000000,
[2023/06/01] 02:39:57,106.000000,
[2023/06/01] 02:39:58,101.000000,
[2023/06/01] 02:39:59,121.000000,
[2023/06/01] 02:40:00,110.000000,
[2023/06/01] 02:40:01,94.000000,
[2023/06/01] 02:40:02,108.000000,
[2023/06/01] 02:40:03,106.000000,
[2023/06/01] 02:40:04,109.000000,
[2023/06/01] 02:40:05,109.000000,
[2023/06/01] 02:40:06,100.000000,
[2023/06/01] 02:40:07,102.000000,
[2023/06/01] 02:40:08,107.000000,
[2023/06/01] 02:40:09,144.000000,
[2023/06/01] 02:40:10,110.000000,
[2023/06/01] 02:40:11,104.000000,
[2023/06/01] 02:40:12,106.000000,
[2023/06/01] 02:40:13,128.000000,
[2023/06/01] 02:40:14,114.000000,
[2023/06/01] 02:40:15,115.000000,
[2023/06/01] 02:40:16,111.000000,
[2023/06/01] 02:40:17,108.000000,
[2023/06/01] 02:40:18,101.000000,
[2023/06/01] 02:40:19,95.000000,
[2023/06/01] 02:40:20,114.000000,
[2023/06/01] 02:40:21,117.000000,
[2023/06/01] 02:40:22,114.000000,
[2023/06/01] 02:40:23,112.000000,
[2023/06/01] 02:40:24,118.000000,
[2023/06/01] 02:40:25,109.000000,
[2023/06/01] 02:40:26,102.000000,
[2023/06/01] 02:40:27,98.000000,
[2023/06/01] 02:40:28,129.000000,
[2023/06/01] 02:40:29,106.000000,
[2023/06/01] 02:40:30,106.000000,
[2023/06/01] 02:40:31,115.000000,
[2023/06/01] 02:40:32,103.000000,
[2023/06/01] 02:40:33,110.000000,
[2023/06/01] 02:40:34,107.000000,
[2023/06/01] 02:40:35,105.000000,
[2023/06/01] 02:40:36,98.000000,
[2023/06/01] 02:40:37,98.000000,
[2023/06/01] 02:40:38,98.000000,
[2023/06/01] 02:40:39,109.000000,
[2023/06/01] 02:40:40,105.000000,
[2023/06/01] 02:40:41,102.000000,
[2023/06/01] 02:40:42,98.000000,
[2023/06/01] 02:40:43,108.000000,
[2023/06/01] 02:40:44,96.000000,
[2023/06/01] 02:40:45,119.000000,
[2023/06/01] 02:40:46,112.000000,
[2023/06/01] 02:40:47,120.000000,
[2023/06/01] 02:40:48,144.000000,
[2023/06/01] 02:40:49,119.000000,
[2023/06/01] 02:40:50,100.000000,
[2023/06/01] 02:40:51,113.000000,
[2023/06/01] 02:40:52,100.000000,
[2023/06/01] 02:40:53,129.000000,
[2023/06/01] 02:40:54,106.000000,
[2023/06/01] 02:40:55,115.000000,
[2023/06/01] 02:40:56,100.000000,
[2023/06/01] 02:40:57,110.000000,
[2023/06/01] 02:40:58,156.000000,
[2023/06/01] 02:40:59,104.000000,
[2023/06/01] 02:41:00,107.000000,
[2023/06/01] 02:41:01,121.000000,
[2023/06/01] 02:41:02,98.000000,
[2023/06/01] 02:41:03,99.000000,
[2023/06/01] 02:41:04,100.000000,
[2023/06/01] 02:41:05,113.000000,
[2023/06/01] 02:41:06,103.000000,
[2023/06/01] 02:41:07,107.000000,
[2023/06/01] 02:41:08,113.000000,
[2023/06/01] 02:41:09,112.000000,
[2023/06/01] 02:41:10,127.000000,
[2023/06/01] 02:41:11,111.000000,
[2023/06/01] 02:41:12,112.000000,
[2023/06/01] 02:41:13,106.000000,
[2023/06/01] 02:41:14,107.000000,
[2023/06/01] 02:41:15,103.000000,
[2023/06/01] 02:41:16,94.000000,
[2023/06/01] 02:41:17,138.000000,
[2023/06/01] 02:41:18,111.000000,
[2023/06/01] 02:41:19,104.000000,
[2023/06/01] 02:41:20,119.000000,
[2023/06/01] 02:41:21,118.000000,
[2023/06/01] 02:41:22,103.000000,
[2023/06/01] 02:41:23,122.000000,
[2023/06/01] 02:41:24,106.000000,
[2023/06/01] 02:41:25,113.000000,
[2023/06/01] 02:41:26,110.000000,
[2023/06/01] 02:41:27,105.000000,
[2023/06/01] 02:41:28,115.000000,
[2023/06/01] 02:41:29,101.000000,
[2023/06/01] 02:41:30,98.000000,
[2023/06/01] 02:41:31,117.000000,
[2023/06/01] 02:41:32,107.000000,
[2023/06/01] 02:41:33,105.000000,
[2023/06/01] 02:41:34,116.000000,
[2023/06/01] 02:41:35,95.000000,
[2023/06/01] 02:41:36,96.000000,
[2023/06/01] 02:41:37,135.000000,
[2023/06/01] 02:41:38,112.000000,
[2023/06/01] 02:41:39,107.000000,
[2023/06/01] 02:41:40,127.000000,
[2023/06/01] 02:41:41,100.000000,
[2023/06/01] 02:41:42,100.000000,
[2023/06/01] 02:41:43,103.000000,
[2023/06/01] 02:41:44,101.000000,
[2023/06/01] 02:41:45,99.000000,
[2023/06/01] 02:41:46,103.000000,
[2023/06/01] 02:41:47,500.000000,
[2023/06/01] 02:41:48,111.000000,
[2023/06/01] 02:41:49,99.000000,
[2023/06/01] 02:41:50,100.000000,
[2023/06/01] 02:41:51,100.000000,
[2023/06/01] 02:41:52,112.000000,
[2023/06/01] 02:41:53,97.000000,
[2023/06/01] 02:41:54,100.000000,
[2023/06/01] 02:41:55,111.000000,
[2023/06/01] 02:41:56,106.000000,
[2023/06/01] 02:41:57,109.000000,
[2023/06/01] 02:41:58,99.000000,
[2023/06/01] 02:41:59,103.000000,
[2023/06/01] 02:42:00,102.000000,
[2023/06/01] 02:42:01,126.000000,
[2023/06/01] 02:42:02,113.000000,
[2023/06/01] 02:42:03,107.000000,
[2023/06/01] 02:42:04,121.000000,
[2023/06/01] 02:42:05,102.000000,
[2023/06/01] 02:42:06,109.000000,
[2023/06/01] 02:42:07,97.000000,
[2023/06/01] 02:42:08,100.000000,
[2023/06/01] 02:42:09,118.000000,
[2023/06/01] 02:42:10,97.000000,
[2023/06/01] 02:42:11,112.000000,
[2023/06/01] 02:42:12,112.000000,
[2023/06/01] 02:42:13,107.000000,
[2023/06/01] 02:42:14,100.000000,
[2023/06/01] 02:42:15,108.000000,
[2023/06/01] 02:42:16,112.000000,
[2023/06/01] 02:42:17,98.000000,
[2023/06/01] 02:42:18,106.000000,
[2023/06/01] 02:42:19,106.000000,
[2023/06/01] 02:42:20,109.000000,
[2023/06/01] 02:42:21,107.000000,
[2023/06/01] 02:42:22,100.000000,
[2023/06/01] 02:42:23,95.000000,
[2023/06/01] 02:42:24,117.000000,
[2023/06/01] 02:42:25,105.000000,
[2023/06/01] 02:42:26,110.000000,
[2023/06/01] 02:42:27,114.000000,
[2023/06/01] 02:42:28,111.000000,
[2023/06/01] 02:42:29,112.000000,
[2023/06/01] 02:42:30,108.000000,
[2023/06/01] 02:42:31,121.000000,
[2023/06/01] 02:42:32,98.000000,
[2023/06/01] 02:42:33,102.000000,
[2023/06/01] 02:42:34,122.000000,
[2023/06/01] 02:42:35,97.000000,
[2023/06/01] 02:42:36,138.000000,
[2023/06/01] 02:42:37,117.000000,
[2023/06/01] 02:42:38,106.000000,
[2023/06/01] 02:42:39,105.000000,
[2023/06/01] 02:42:40,119.000000,
[2023/06/01] 02:42:41,104.000000,
[2023/06/01] 02:42:42,104.000000,
[2023/06/01] 02:42:43,100.000000,
[2023/06/01] 02:42:44,101.000000,
[2023/06/01] 02:42:45,114.000000,
[2023/06/01] 02:42:46,106.000000,
[2023/06/01] 02:42:47,104.000000,
[2023/06/01] 02:42:48,101.000000,
[2023/06/01] 02:42:49,104.000000,
[2023/06/01] 02:42:50,103.000000,
[2023/06/01] 02:42:51,99.000000,
[2023/06/01] 02:42:52,97.000000,
[2023/06/01] 02:42:53,116.000000,
[2023/06/01] 02:42:54,109.000000,
[2023/06/01] 02:42:55,109.000000,
[2023/06/01] 02:42:56,122.000000,
[2023/06/01] 02:42:57,103.000000,
[2023/06/01] 02:42:58,101.000000,
[2023/06/01] 02:42:59,129.000000,
[2023/06/01] 02:43:00,107.000000,
[2023/06/01] 02:43:01,108.000000,
[2023/06/01] 02:43:02,110.000000,
[2023/06/01] 02:43:03,105.000000,
[2023/06/01] 02:43:04,113.000000,
[2023/06/01] 02:43:05,111.000000,
[2023/06/01] 02:43:06,108.000000,
[2023/06/01] 02:43:07,124.000000,
[2023/06/01] 02:43:08,98.000000,
[2023/06/01] 02:43:09,110.000000,
[2023/06/01] 02:43:10,141.000000,
[2023/06/01] 02:43:11,96.000000,
[2023/06/01] 02:43:12,110.000000,
[2023/06/01] 02:43:13,119.000000,
[2023/06/01] 02:43:14,102.000000,
[2023/06/01] 02:43:15,105.000000,
[2023/06/01] 02:43:16,114.000000,
[2023/06/01] 02:43:17,105.000000,
[2023/06/01] 02:43:18,116.000000,
[2023/06/01] 02:43:19,102.000000,
[2023/06/01] 02:43:20,99.000000,
[2023/06/01] 02:43:21,114.000000,
[2023/06/01] 02:43:22,145.000000,
[2023/06/01] 02:43:23,103.000000,
[2023/06/01] 02:43:24,103.000000,
[2023/06/01] 02:43:25,114.000000,
[2023/06/01] 02:43:26,108.000000,
[2023/06/01] 02:43:27,103.000000,
[2023/06/01] 02:43:28,116.000000,
[2023/06/01] 02:43:29,110.000000,
[2023/06/01] 02:43:30,104.000000,
[2023/06/01] 02:43:31,103.000000,
[2023/06/01] 02:43:32,102.000000,
[2023/06/01] 02:43:33,99.000000,
[2023/06/01] 02:43:34,109.000000,
[2023/06/01] 02:43:35,111.000000,
[2023/06/01] 02:43:36,110.000000,
[2023/06/01] 02:43:37,113.000000,
[2023/06/01] 02:43:38,107.000000,
[2023/06/01] 02:43:39,101.000000,
[2023/06/01] 02:43:40,102.000000,
[2023/06/01] 02:43:41,147.000000,
[2023/06/01] 02:43:42,113.000000,
[2023/06/01] 02:43:43,98.000000,
[2023/06/01] 02:43:44,134.000000,
[2023/06/01] 02:43:45,103.000000,
[2023/06/01] 02:43:46,106.000000,
[2023/06/01] 02:43:47,130.000000,
[2023/06/01] 02:43:48,105.000000,
[2023/06/01] 02:43:49,101.000000,
[2023/06/01] 02:43:50,120.000000,
[2023/06/01] 02:43:51,133.000000,
[2023/06/01] 02:43:52,106.000000,
[2023/06/01] 02:43:53,108.000000,
[2023/06/01] 02:43:54,104.000000,
[2023/06/01] 02:43:55,102.000000,
[2023/06/01] 02:43:56,111.000000,
[2023/06/01] 02:43:57,108.000000,
[2023/06/01] 02:43:58,107.000000,
[2023/06/01] 02:43:59,98.000000,
[2023/06/01] 02:44:00,100.000000,
[2023/06/01] 02:44:01,95.000000,
[2023/06/01] 02:44:02,101.000000,
[2023/06/01] 02:44:03,102.000000,
[2023/06/01] 02:44:04,105.000000,
[2023/06/01] 02:44:05,96.000000,
[2023/06/01] 02:44:06,114.000000,
[2023/06/01] 02:44:07,145.000000,
[2023/06/01] 02:44:08,112.000000,
[2023/06/01] 02:44:09,106.000000,
[2023/06/01] 02:44:10,126.000000,
[2023/06/01] 02:44:11,110.000000,
[2023/06/01] 02:44:12,118.000000,
[2023/06/01] 02:44:13,123.000000,
[2023/06/01] 02:44:14,106.000000,
[2023/06/01] 02:44:15,128.000000,
[2023/06/01] 02:44:16,97.000000,
[2023/06/01] 02:44:17,113.000000,
[2023/06/01] 02:44:18,108.000000,
[2023/06/01] 02:44:19,105.000000,
[2023/06/01] 02:44:20,125.000000,
[2023/06/01] 02:44:21,105.000000,
[2023/06/01] 02:44:22,113.000000,
[2023/06/01] 02:44:23,121.000000,
[2023/06/01] 02:44:24,109.000000,
[2023/06/01] 02:44:25,97.000000,
[2023/06/01] 02:44:26,118.000000,
[2023/06/01] 02:44:27,101.000000,
[2023/06/01] 02:44:28,109.000000,
[2023/06/01] 02:44:29,110.000000,
[2023/06/01] 02:44:30,103.000000,
[2023/06/01] 02:44:31,104.000000,
[2023/06/01] 02:44:32,100.000000,
[2023/06/01] 02:44:33,114.000000,
[2023/06/01] 02:44:34,107.000000,
[2023/06/01] 02:44:35,105.000000,
[2023/06/01] 02:44:36,99.000000,
[2023/06/01] 02:44:37,142.000000,
[2023/06/01] 02:44:38,103.000000,
[2023/06/01] 02:44:39,108.000000,
